machine_id,vibration,temperature,pressure,up_time,down_time,status,last_maintenance_date,factory_id
M020,0.65,62,132,1738,0,Operational,2024-11-09,298
M036,0.62,61,113,3618,0,Operational,2024-03-05,298
M044,2.5,105,152,2105,50,Failed,2024-07-21,298
M039,2.71,63,109,7048,0,Operational,2024-06-04,298
M042,2.79,79,143,7480,0,Operational,2024-09-09,298
M030,2.08,101,174,2970,74,Needs Maintenance,2024-10-09,298
M002,2.8,95,102,5011,46,Failed,2024-12-02,298
M002,2.8,95,102,5011,46,Failed,2024-11-10,298
M031,0.53,97,142,6378,0,Operational,2024-05-02,299
M008,2.95,100,149,5055,86,Failed,2024-08-12,299
M019,2.05,114,159,8781,0,Operational,2024-07-20,299
M001,0.59,77,181,4250,75,Needs Maintenance,2024-10-19,299
M015,2.32,99,166,8487,0,Operational,2024-04-24,299
M008,2.95,100,149,5055,86,Failed,2024-09-11,299
M004,1.74,89,176,7578,100,Failed,2024-01-30,299
M011,1.96,85,106,8906,0,Operational,2024-05-28,299
M014,0.57,84,109,9624,0,Operational,2024-09-11,299
M008,2.95,100,149,5055,86,Failed,2024-04-09,299
M025,2.07,68,177,9054,71,Needs Maintenance,2024-02-27,300
M025,2.07,68,177,9054,71,Needs Maintenance,2024-06-17,300
M003,1.13,113,107,4038,55,Failed,2024-08-19,300
M035,1.25,78,172,2345,8,Needs Maintenance,2024-07-13,300
M005,1.26,84,178,6414,0,Operational,2024-05-14,300
M039,2.71,63,109,7048,0,Operational,2024-10-12,300
M043,2.86,108,141,2442,41,Failed,2024-01-06,300
M027,0.36,102,146,9776,66,Failed,2024-11-30,300
M020,0.65,62,132,1738,0,Operational,2024-12-24,300
M011,1.96,85,106,8906,0,Operational,2024-02-06,300
M001,0.59,77,181,4250,75,Needs Maintenance,2024-03-14,301
M016,0.67,73,198,9188,0,Operational,2024-10-28,301
M004,1.74,89,176,7578,100,Failed,2024-09-22,301
M034,2.71,120,193,2864,35,Needs Maintenance,2024-04-29,301
M045,2.18,72,181,3275,0,Operational,2024-02-14,301
M010,1.13,120,182,7579,0,Operational,2024-11-19,301
M030,2.08,101,174,2970,74,Needs Maintenance,2024-08-10,301
M032,0.67,71,198,3685,44,Needs Maintenance,2024-09-16,301
M004,1.74,89,176,7578,100,Failed,2024-07-06,301
M041,0.4,112,148,8699,75,Needs Maintenance,2024-05-19,301
M048,1.09,102,194,5087,0,Operational,2024-06-17,302
M047,0.73,118,152,6104,98,Needs Maintenance,2024-02-09,302
M013,1.69,61,179,8845,0,Operational,2024-05-19,302
M022,0.68,107,123,5729,90,Failed,2024-05-30,302
M020,0.65,62,132,1738,0,Operational,2024-02-08,302
M001,0.59,77,181,4250,75,Needs Maintenance,2024-07-20,302
M001,0.59,77,181,4250,75,Needs Maintenance,2024-06-03,302
M008,2.95,100,149,5055,86,Failed,2024-02-15,302
M046,0.28,102,147,3545,38,Needs Maintenance,2024-12-04,302
M027,0.36,102,146,9776,66,Failed,2024-12-16,302
M042,2.79,79,143,7480,0,Operational,2024-06-12,303
M007,2.85,64,105,5697,80,Needs Maintenance,2024-03-15,303
M036,0.62,61,113,3618,0,Operational,2024-07-18,303
M033,2.45,113,128,3782,23,Failed,2024-10-10,303
M027,0.36,102,146,9776,66,Failed,2024-04-18,303
M016,0.67,73,198,9188,0,Operational,2024-01-16,303
M039,2.71,63,109,7048,0,Operational,2024-10-12,303
M009,0.3,79,128,4982,78,Needs Maintenance,2024-10-15,303
M002,2.8,95,102,5011,46,Failed,2024-06-14,303
M006,1.62,67,190,9020,0,Operational,2024-09-29,303
M043,2.86,108,141,2442,41,Failed,2024-03-26,304
M032,0.67,71,198,3685,44,Needs Maintenance,2024-05-26,304
M010,1.13,120,182,7579,0,Operational,2024-07-17,304
M033,2.45,113,128,3782,23,Failed,2024-09-01,304
M025,2.07,68,177,9054,71,Needs Maintenance,2024-05-14,304
M019,2.05,114,159,8781,0,Operational,2024-11-18,304
M012,0.45,109,172,7876,0,Operational,2024-06-10,304
M035,1.25,78,172,2345,8,Needs Maintenance,2024-11-24,304
M030,2.08,101,174,2970,74,Needs Maintenance,2024-03-13,304
M018,2.69,93,178,5200,0,Operational,2024-01-10,304
M042,2.79,79,143,7480,0,Operational,2024-10-27,305
M018,2.69,93,178,5200,0,Operational,2024-04-03,305
M049,0.34,92,144,3120,0,Operational,2024-12-12,305
M032,0.67,71,198,3685,44,Needs Maintenance,2024-08-15,305
M027,0.36,102,146,9776,66,Failed,2024-02-05,305
M027,0.36,102,146,9776,66,Failed,2024-08-19,305
M046,0.28,102,147,3545,38,Needs Maintenance,2024-01-22,305
M003,1.13,113,107,4038,55,Failed,2024-06-05,305
M023,0.52,81,165,3727,17,Failed,2024-11-26,305
M031,0.53,97,142,6378,0,Operational,2024-08-18,305
M037,1.21,112,160,8591,85,Failed,2024-07-24,306
M045,2.18,72,181,3275,0,Operational,2024-06-04,306
M022,0.68,107,123,5729,90,Failed,2024-10-27,306
M024,0.54,91,187,9145,0,Operational,2024-06-20,306
M036,0.62,61,113,3618,0,Operational,2024-03-22,306
M024,0.54,91,187,9145,0,Operational,2024-08-20,306
M026,0.37,109,131,3285,15,Failed,2024-01-15,306
M015,2.32,99,166,8487,0,Operational,2024-08-07,306
M007,2.85,64,105,5697,80,Needs Maintenance,2024-08-31,306
M023,0.52,81,165,3727,17,Failed,2024-05-16,306
M006,1.62,67,190,9020,0,Operational,2024-10-03,307
M014,0.57,84,109,9624,0,Operational,2024-11-24,307
M030,2.08,101,174,2970,74,Needs Maintenance,2024-04-02,307
M013,1.69,61,179,8845,0,Operational,2024-07-07,307
M028,2.67,101,115,2787,27,Failed,2024-09-29,307
M032,0.67,71,198,3685,44,Needs Maintenance,2024-12-22,307
M031,0.53,97,142,6378,0,Operational,2024-03-25,307
M025,2.07,68,177,9054,71,Needs Maintenance,2024-10-29,307
M016,0.67,73,198,9188,0,Operational,2024-05-08,307
M013,1.69,61,179,8845,0,Operational,2024-03-18,307
M015,2.32,99,166,8487,0,Operational,2024-02-29,308
M003,1.13,113,107,4038,55,Failed,2024-07-13,308
M043,2.86,108,141,2442,41,Failed,2024-01-28,308
M040,2.95,75,176,6559,57,Needs Maintenance,2024-12-20,308
M008,2.95,100,149,5055,86,Failed,2024-09-19,308
M006,1.62,67,190,9020,0,Operational,2024-11-15,308
M024,0.54,91,187,9145,0,Operational,2024-04-11,308
M025,2.07,68,177,9054,71,Needs Maintenance,2024-07-01,308
M044,2.5,105,152,2105,50,Failed,2024-02-12,308
M038,2.06,117,101,1139,0,Operational,2024-12-03,308
M033,2.45,113,128,3782,23,Failed,2024-07-22,309
M036,0.62,61,113,3618,0,Operational,2024-06-19,309
M015,2.32,99,166,8487,0,Operational,2024-07-26,309
M042,2.79,79,143,7480,0,Operational,2024-08-01,309
M041,0.4,112,148,8699,75,Needs Maintenance,2024-04-02,309
M032,0.67,71,198,3685,44,Needs Maintenance,2024-12-04,309
M005,1.26,84,178,6414,0,Operational,2024-06-05,309
M033,2.45,113,128,3782,23,Failed,2024-03-08,309
M023,0.52,81,165,3727,17,Failed,2024-03-14,309
M015,2.32,99,166,8487,0,Operational,2024-05-09,309
M009,0.3,79,128,4982,78,Needs Maintenance,2024-10-22,310
M047,0.73,118,152,6104,98,Needs Maintenance,2024-02-16,310
M026,0.37,109,131,3285,15,Failed,2024-08-02,310
M027,0.36,102,146,9776,66,Failed,2024-05-30,310
M034,2.71,120,193,2864,35,Needs Maintenance,2024-08-25,310
M017,2.2,101,123,8681,0,Operational,2024-10-18,310
M026,0.37,109,131,3285,15,Failed,2024-09-19,310
M012,0.45,109,172,7876,0,Operational,2024-03-01,310
M022,0.68,107,123,5729,90,Failed,2024-12-07,310
M026,0.37,109,131,3285,15,Failed,2024-03-04,310
M041,0.4,112,148,8699,75,Needs Maintenance,2024-02-08,311
M008,2.95,100,149,5055,86,Failed,2024-08-09,311
M023,0.52,81,165,3727,17,Failed,2024-03-19,311
M026,0.37,109,131,3285,15,Failed,2024-10-09,311
M015,2.32,99,166,8487,0,Operational,2024-10-05,311
M003,1.13,113,107,4038,55,Failed,2024-03-30,311
M003,1.13,113,107,4038,55,Failed,2024-05-11,311
M039,2.71,63,109,7048,0,Operational,2024-06-24,311
M015,2.32,99,166,8487,0,Operational,2024-02-11,311
M005,1.26,84,178,6414,0,Operational,2024-05-31,311
M049,0.34,92,144,3120,0,Operational,2024-12-11,312
M028,2.67,101,115,2787,27,Failed,2024-04-05,312
M033,2.45,113,128,3782,23,Failed,2024-08-08,312
M019,2.05,114,159,8781,0,Operational,2024-02-12,312
M050,2.26,77,184,7966,0,Operational,2024-06-13,312
M042,2.79,79,143,7480,0,Operational,2024-09-29,312
M018,2.69,93,178,5200,0,Operational,2024-04-16,312
M011,1.96,85,106,8906,0,Operational,2024-03-17,312
M050,2.26,77,184,7966,0,Operational,2024-03-10,312
M040,2.95,75,176,6559,57,Needs Maintenance,2024-06-25,312
M006,1.62,67,190,9020,0,Operational,2024-11-16,313
M041,0.4,112,148,8699,75,Needs Maintenance,2024-10-27,313
M037,1.21,112,160,8591,85,Failed,2024-09-26,313
M008,2.95,100,149,5055,86,Failed,2024-08-02,313
M008,2.95,100,149,5055,86,Failed,2024-02-29,313
M038,2.06,117,101,1139,0,Operational,2024-04-26,313
M007,2.85,64,105,5697,80,Needs Maintenance,2024-05-12,313
M020,0.65,62,132,1738,0,Operational,2024-03-01,313
M014,0.57,84,109,9624,0,Operational,2024-03-25,313
M039,2.71,63,109,7048,0,Operational,2024-04-07,313
M025,2.07,68,177,9054,71,Needs Maintenance,2024-09-19,314
M050,2.26,77,184,7966,0,Operational,2024-04-06,314
M022,0.68,107,123,5729,90,Failed,2024-10-09,314
M027,0.36,102,146,9776,66,Failed,2024-06-13,314
M013,1.69,61,179,8845,0,Operational,2024-01-07,314
M040,2.95,75,176,6559,57,Needs Maintenance,2024-05-16,314
M004,1.74,89,176,7578,100,Failed,2024-03-18,314
M034,2.71,120,193,2864,35,Needs Maintenance,2024-06-01,314
M032,0.67,71,198,3685,44,Needs Maintenance,2024-10-01,314
M016,0.67,73,198,9188,0,Operational,2024-06-02,314
M043,2.86,108,141,2442,41,Failed,2024-02-27,315
M012,0.45,109,172,7876,0,Operational,2024-03-03,315
M003,1.13,113,107,4038,55,Failed,2024-04-19,315
M003,1.13,113,107,4038,55,Failed,2024-01-24,315
M001,0.59,77,181,4250,75,Needs Maintenance,2024-09-14,315
M037,1.21,112,160,8591,85,Failed,2024-04-05,315
M028,2.67,101,115,2787,27,Failed,2024-08-09,315
M002,2.8,95,102,5011,46,Failed,2024-10-15,315
M008,2.95,100,149,5055,86,Failed,2024-07-24,315
M021,0.39,76,153,4004,52,Failed,2024-07-29,315
M017,2.2,101,123,8681,0,Operational,2024-10-21,316
M030,2.08,101,174,2970,74,Needs Maintenance,2024-04-05,316
M029,1.27,98,108,4450,27,Failed,2024-09-18,316
M049,0.34,92,144,3120,0,Operational,2024-03-19,316
M025,2.07,68,177,9054,71,Needs Maintenance,2024-12-23,316
M048,1.09,102,194,5087,0,Operational,2024-07-16,316
M019,2.05,114,159,8781,0,Operational,2024-10-11,316
M004,1.74,89,176,7578,100,Failed,2024-02-12,316
M003,1.13,113,107,4038,55,Failed,2024-06-16,316
M035,1.25,78,172,2345,8,Needs Maintenance,2024-06-14,316
M033,2.45,113,128,3782,23,Failed,2024-10-30,317
M009,0.3,79,128,4982,78,Needs Maintenance,2024-11-16,317
M041,0.4,112,148,8699,75,Needs Maintenance,2024-01-10,317
M006,1.62,67,190,9020,0,Operational,2024-06-19,317
M039,2.71,63,109,7048,0,Operational,2024-04-01,317
M004,1.74,89,176,7578,100,Failed,2024-12-22,317
M044,2.5,105,152,2105,50,Failed,2024-05-20,317
M040,2.95,75,176,6559,57,Needs Maintenance,2025-01-01,317
M044,2.5,105,152,2105,50,Failed,2024-10-18,317
M001,0.59,77,181,4250,75,Needs Maintenance,2024-09-17,317
M032,0.67,71,198,3685,44,Needs Maintenance,2024-05-16,318
M012,0.45,109,172,7876,0,Operational,2024-12-14,318
M041,0.4,112,148,8699,75,Needs Maintenance,2024-02-11,318
M028,2.67,101,115,2787,27,Failed,2024-08-08,318
M007,2.85,64,105,5697,80,Needs Maintenance,2024-02-16,318
M004,1.74,89,176,7578,100,Failed,2024-12-03,318
M050,2.26,77,184,7966,0,Operational,2024-07-25,318
M030,2.08,101,174,2970,74,Needs Maintenance,2024-02-20,318
M005,1.26,84,178,6414,0,Operational,2025-01-01,318
M044,2.5,105,152,2105,50,Failed,2024-04-03,318
M028,2.67,101,115,2787,27,Failed,2024-02-06,319
M031,0.53,97,142,6378,0,Operational,2024-07-14,319
M025,2.07,68,177,9054,71,Needs Maintenance,2024-07-27,319
M026,0.37,109,131,3285,15,Failed,2024-10-02,319
M029,1.27,98,108,4450,27,Failed,2024-01-02,319
M036,0.62,61,113,3618,0,Operational,2024-02-27,319
M027,0.36,102,146,9776,66,Failed,2024-09-22,319
M030,2.08,101,174,2970,74,Needs Maintenance,2024-08-16,319
M026,0.37,109,131,3285,15,Failed,2024-02-11,319
M021,0.39,76,153,4004,52,Failed,2024-04-23,319
M032,0.67,71,198,3685,44,Needs Maintenance,2024-09-05,320
M007,2.85,64,105,5697,80,Needs Maintenance,2024-07-31,320
M018,2.69,93,178,5200,0,Operational,2024-05-27,320
M037,1.21,112,160,8591,85,Failed,2024-03-30,320
M002,2.8,95,102,5011,46,Failed,2024-05-29,320
M045,2.18,72,181,3275,0,Operational,2024-12-08,320
M010,1.13,120,182,7579,0,Operational,2024-08-24,320
M034,2.71,120,193,2864,35,Needs Maintenance,2024-03-10,320
M003,1.13,113,107,4038,55,Failed,2024-10-27,320
M012,0.45,109,172,7876,0,Operational,2024-06-05,320
M008,2.95,100,149,5055,86,Failed,2024-01-05,321
M007,2.85,64,105,5697,80,Needs Maintenance,2024-07-10,321
M014,0.57,84,109,9624,0,Operational,2024-06-11,321
M019,2.05,114,159,8781,0,Operational,2024-12-25,321
M006,1.62,67,190,9020,0,Operational,2024-10-14,321
M026,0.37,109,131,3285,15,Failed,2024-02-12,321
M038,2.06,117,101,1139,0,Operational,2024-02-20,321
M032,0.67,71,198,3685,44,Needs Maintenance,2024-07-05,321
M018,2.69,93,178,5200,0,Operational,2024-10-20,321
M014,0.57,84,109,9624,0,Operational,2024-06-11,321
M034,2.71,120,193,2864,35,Needs Maintenance,2024-07-31,322
M016,0.67,73,198,9188,0,Operational,2024-11-14,322
M017,2.2,101,123,8681,0,Operational,2024-09-12,322
M023,0.52,81,165,3727,17,Failed,2024-07-10,322
M034,2.71,120,193,2864,35,Needs Maintenance,2024-01-16,322
M005,1.26,84,178,6414,0,Operational,2024-06-05,322
M015,2.32,99,166,8487,0,Operational,2024-10-20,322
M045,2.18,72,181,3275,0,Operational,2024-12-20,322
M022,0.68,107,123,5729,90,Failed,2024-04-23,322
M007,2.85,64,105,5697,80,Needs Maintenance,2024-05-10,322
M020,0.65,62,132,1738,0,Operational,2024-07-29,323
M002,2.8,95,102,5011,46,Failed,2024-03-01,323
M026,0.37,109,131,3285,15,Failed,2024-06-06,323
M009,0.3,79,128,4982,78,Needs Maintenance,2024-07-17,323
M026,0.37,109,131,3285,15,Failed,2024-09-22,323
M011,1.96,85,106,8906,0,Operational,2024-05-10,323
M024,0.54,91,187,9145,0,Operational,2024-10-23,323
M021,0.39,76,153,4004,52,Failed,2024-02-22,323
M018,2.69,93,178,5200,0,Operational,2024-08-28,323
M005,1.26,84,178,6414,0,Operational,2024-06-09,323
M009,0.3,79,128,4982,78,Needs Maintenance,2024-12-17,324
M048,1.09,102,194,5087,0,Operational,2024-08-24,324
M008,2.95,100,149,5055,86,Failed,2024-06-24,324
M003,1.13,113,107,4038,55,Failed,2024-11-09,324
M037,1.21,112,160,8591,85,Failed,2024-09-03,324
M035,1.25,78,172,2345,8,Needs Maintenance,2024-07-08,324
M013,1.69,61,179,8845,0,Operational,2024-10-30,324
M038,2.06,117,101,1139,0,Operational,2024-10-06,324
M025,2.07,68,177,9054,71,Needs Maintenance,2024-04-28,324
M006,1.62,67,190,9020,0,Operational,2024-11-24,324
M024,0.54,91,187,9145,0,Operational,2025-01-01,325
M047,0.73,118,152,6104,98,Needs Maintenance,2024-08-11,325
M031,0.53,97,142,6378,0,Operational,2024-02-09,325
M033,2.45,113,128,3782,23,Failed,2024-02-16,325
M033,2.45,113,128,3782,23,Failed,2024-06-29,325
M011,1.96,85,106,8906,0,Operational,2024-09-09,325
M009,0.3,79,128,4982,78,Needs Maintenance,2024-06-28,325
M005,1.26,84,178,6414,0,Operational,2024-01-19,325
M025,2.07,68,177,9054,71,Needs Maintenance,2024-01-15,325
M017,2.2,101,123,8681,0,Operational,2024-09-05,325
M022,0.68,107,123,5729,90,Failed,2024-11-16,326
M020,0.65,62,132,1738,0,Operational,2024-05-15,326
M016,0.67,73,198,9188,0,Operational,2024-06-26,326
M017,2.2,101,123,8681,0,Operational,2024-04-04,326
M027,0.36,102,146,9776,66,Failed,2024-03-20,326
M038,2.06,117,101,1139,0,Operational,2024-10-16,326
M041,0.4,112,148,8699,75,Needs Maintenance,2024-01-18,326
M031,0.53,97,142,6378,0,Operational,2024-04-10,326
M003,1.13,113,107,4038,55,Failed,2024-02-27,326
M004,1.74,89,176,7578,100,Failed,2024-10-25,326
M028,2.67,101,115,2787,27,Failed,2024-02-08,327
M035,1.25,78,172,2345,8,Needs Maintenance,2024-04-11,327
M002,2.8,95,102,5011,46,Failed,2024-07-05,327
M017,2.2,101,123,8681,0,Operational,2024-12-27,327
M041,0.4,112,148,8699,75,Needs Maintenance,2024-01-08,327
M007,2.85,64,105,5697,80,Needs Maintenance,2024-05-13,327
M022,0.68,107,123,5729,90,Failed,2024-08-25,327
M049,0.34,92,144,3120,0,Operational,2024-09-03,327
M012,0.45,109,172,7876,0,Operational,2024-08-18,327
M049,0.34,92,144,3120,0,Operational,2024-10-26,327
M019,2.05,114,159,8781,0,Operational,2024-04-29,328
M021,0.39,76,153,4004,52,Failed,2024-08-08,328
M004,1.74,89,176,7578,100,Failed,2024-08-01,328
M021,0.39,76,153,4004,52,Failed,2024-08-23,328
M049,0.34,92,144,3120,0,Operational,2024-10-14,328
M011,1.96,85,106,8906,0,Operational,2024-07-09,328
M046,0.28,102,147,3545,38,Needs Maintenance,2024-12-17,328
M017,2.2,101,123,8681,0,Operational,2024-08-31,328
M040,2.95,75,176,6559,57,Needs Maintenance,2024-08-14,328
M001,0.59,77,181,4250,75,Needs Maintenance,2024-08-17,328
M050,2.26,77,184,7966,0,Operational,2024-10-30,329
M021,0.39,76,153,4004,52,Failed,2024-02-21,329
M022,0.68,107,123,5729,90,Failed,2024-03-26,329
M023,0.52,81,165,3727,17,Failed,2024-10-08,329
M030,2.08,101,174,2970,74,Needs Maintenance,2024-08-27,329
M014,0.57,84,109,9624,0,Operational,2024-11-13,329
M016,0.67,73,198,9188,0,Operational,2024-02-26,329
M041,0.4,112,148,8699,75,Needs Maintenance,2024-06-28,329
M012,0.45,109,172,7876,0,Operational,2024-11-12,329
M039,2.71,63,109,7048,0,Operational,2024-10-19,329
M002,2.8,95,102,5011,46,Failed,2024-01-18,330
M030,2.08,101,174,2970,74,Needs Maintenance,2024-01-15,330
M043,2.86,108,141,2442,41,Failed,2024-07-05,330
M028,2.67,101,115,2787,27,Failed,2024-08-22,330
M019,2.05,114,159,8781,0,Operational,2024-10-01,330
M047,0.73,118,152,6104,98,Needs Maintenance,2024-12-21,330
M030,2.08,101,174,2970,74,Needs Maintenance,2024-07-30,330
M031,0.53,97,142,6378,0,Operational,2024-09-19,330
M017,2.2,101,123,8681,0,Operational,2024-12-29,330
M044,2.5,105,152,2105,50,Failed,2024-05-01,330
M006,1.62,67,190,9020,0,Operational,2024-04-13,331
M045,2.18,72,181,3275,0,Operational,2024-09-23,331
M043,2.86,108,141,2442,41,Failed,2024-05-27,331
M040,2.95,75,176,6559,57,Needs Maintenance,2024-09-14,331
M030,2.08,101,174,2970,74,Needs Maintenance,2024-04-24,331
M029,1.27,98,108,4450,27,Failed,2024-06-05,331
M006,1.62,67,190,9020,0,Operational,2024-09-02,331
M015,2.32,99,166,8487,0,Operational,2024-07-21,331
M014,0.57,84,109,9624,0,Operational,2024-10-11,331
M018,2.69,93,178,5200,0,Operational,2024-05-25,331
M026,0.37,109,131,3285,15,Failed,2024-08-04,332
M035,1.25,78,172,2345,8,Needs Maintenance,2024-02-06,332
M019,2.05,114,159,8781,0,Operational,2024-07-13,332
M035,1.25,78,172,2345,8,Needs Maintenance,2024-01-14,332
M048,1.09,102,194,5087,0,Operational,2024-02-11,332
M037,1.21,112,160,8591,85,Failed,2024-12-22,332
M021,0.39,76,153,4004,52,Failed,2024-12-28,332
M016,0.67,73,198,9188,0,Operational,2024-06-24,332
M024,0.54,91,187,9145,0,Operational,2024-04-20,332
M015,2.32,99,166,8487,0,Operational,2024-12-10,332
M012,0.45,109,172,7876,0,Operational,2024-04-12,333
M007,2.85,64,105,5697,80,Needs Maintenance,2024-09-04,333
M049,0.34,92,144,3120,0,Operational,2024-03-02,333
M017,2.2,101,123,8681,0,Operational,2024-05-06,333
M006,1.62,67,190,9020,0,Operational,2024-09-04,333
M006,1.62,67,190,9020,0,Operational,2024-06-27,333
M020,0.65,62,132,1738,0,Operational,2024-02-07,333
M040,2.95,75,176,6559,57,Needs Maintenance,2024-06-20,333
M039,2.71,63,109,7048,0,Operational,2024-02-03,333
M022,0.68,107,123,5729,90,Failed,2024-04-16,333
M038,2.06,117,101,1139,0,Operational,2024-02-20,334
M040,2.95,75,176,6559,57,Needs Maintenance,2024-05-23,334
M045,2.18,72,181,3275,0,Operational,2024-12-08,334
M032,0.67,71,198,3685,44,Needs Maintenance,2024-06-19,334
M038,2.06,117,101,1139,0,Operational,2024-03-31,334
M015,2.32,99,166,8487,0,Operational,2024-11-23,334
M016,0.67,73,198,9188,0,Operational,2024-12-17,334
M034,2.71,120,193,2864,35,Needs Maintenance,2024-07-27,334
M035,1.25,78,172,2345,8,Needs Maintenance,2024-09-25,334
M045,2.18,72,181,3275,0,Operational,2024-02-27,334
M009,0.3,79,128,4982,78,Needs Maintenance,2024-08-31,335
M024,0.54,91,187,9145,0,Operational,2024-12-24,335
M024,0.54,91,187,9145,0,Operational,2024-03-03,335
M032,0.67,71,198,3685,44,Needs Maintenance,2024-04-27,335
M008,2.95,100,149,5055,86,Failed,2024-10-28,335
M002,2.8,95,102,5011,46,Failed,2024-06-23,335
M014,0.57,84,109,9624,0,Operational,2024-07-28,335
M016,0.67,73,198,9188,0,Operational,2024-02-11,335
M027,0.36,102,146,9776,66,Failed,2024-03-04,335
M013,1.69,61,179,8845,0,Operational,2024-06-21,335
M041,0.4,112,148,8699,75,Needs Maintenance,2024-12-30,336
M039,2.71,63,109,7048,0,Operational,2024-07-05,336
M012,0.45,109,172,7876,0,Operational,2024-07-05,336
M043,2.86,108,141,2442,41,Failed,2024-12-13,336
M019,2.05,114,159,8781,0,Operational,2024-11-24,336
M015,2.32,99,166,8487,0,Operational,2024-05-18,336
M008,2.95,100,149,5055,86,Failed,2024-05-11,336
M007,2.85,64,105,5697,80,Needs Maintenance,2024-07-16,336
M035,1.25,78,172,2345,8,Needs Maintenance,2024-08-18,336
M007,2.85,64,105,5697,80,Needs Maintenance,2024-08-26,336
M003,1.13,113,107,4038,55,Failed,2024-05-03,337
M009,0.3,79,128,4982,78,Needs Maintenance,2024-01-31,337
M010,1.13,120,182,7579,0,Operational,2024-10-28,337
M017,2.2,101,123,8681,0,Operational,2024-10-26,337
M002,2.8,95,102,5011,46,Failed,2024-06-18,337
M011,1.96,85,106,8906,0,Operational,2024-07-28,337
M006,1.62,67,190,9020,0,Operational,2024-01-18,337
M008,2.95,100,149,5055,86,Failed,2024-08-10,337
M024,0.54,91,187,9145,0,Operational,2024-01-24,337
M027,0.36,102,146,9776,66,Failed,2024-10-13,337
M014,0.57,84,109,9624,0,Operational,2024-08-04,338
M016,0.67,73,198,9188,0,Operational,2024-12-12,338
M011,1.96,85,106,8906,0,Operational,2024-05-03,338
M028,2.67,101,115,2787,27,Failed,2024-04-19,338
M046,0.28,102,147,3545,38,Needs Maintenance,2024-06-09,338
M040,2.95,75,176,6559,57,Needs Maintenance,2024-07-09,338
M007,2.85,64,105,5697,80,Needs Maintenance,2024-01-23,338
M003,1.13,113,107,4038,55,Failed,2024-04-22,338
M033,2.45,113,128,3782,23,Failed,2024-09-08,338
M034,2.71,120,193,2864,35,Needs Maintenance,2024-09-09,338
M035,1.25,78,172,2345,8,Needs Maintenance,2024-06-18,339
